university	career	inscription_date	first_name	last_name	gender	age	postal_code	location	email
univ.  nacional  del  comahue	licenciatura  en  kinesiología  y  fisiatría	2020-12-02	tanner	abbott	male	19	1744	cuartel  v	wcrawford@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  antropológicas	2020-12-02	jared	scott	male	25	3358	cheroguita	lpalmer@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  musicoterapia	2020-12-02	carl	lopez	male	19	6341	chapi  talo	alexyoung@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  ambientales	2020-12-02	autumn	black	female	23	6476	chiclana	hjones@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  política	2020-12-02	michelle	campbell	female	39	5592	el  carbalino	hward@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  kinesiología  y  fisiatría	2020-12-02	jay	ellis	male	39	7305	antonio  de  los  heros	smithjessica@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  y  tecnología  de  alimentos	2020-12-03	peggy	adams	female	35	7163	claverie	deborahsmith@yahoo.com
univ.  nacional  del  comahue	diseño  industrial	2020-12-03	sandra	burton	female	19	4500	alto  del  saladillo	kleinlauren@gmail.com
univ.  nacional  del  comahue	agronomía	2020-12-03	megan	wright	female	23	8363	colonia  josefa	linda63@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  administración	2020-12-03	richard	foster	male	28	7223	bonnement	michaelbuchanan@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  política	2020-12-03	emily	ramirez	female	33	2258	campo  quiñones	tayloramber@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  artes	2020-12-03	alexandra	miller	female	18	1864	alejandro  korn	johnsonshane@yahoo.com
univ.  nacional  del  comahue	diseño  de  imagen  y  sonido	2020-12-03	mark	dudley	male	39	6203	el  olivo	don55@yahoo.com
univ.  nacional  del  comahue	medicina	2020-12-03	deanna	hill	female	37	1739	general  hornos	vmoyer@gmail.com
univ.  nacional  del  comahue	ciencias  veterinarias	2020-12-03	christopher	hall	male	37	2752	almacen  el  descanso	caleb43@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  biológicas	2020-12-04	krystal	velasquez	female	31	3555	campo  huber	ggutierrez@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  de  la  computación	2020-12-04	daniel	clarke	male	23	6239	gonzalez  moreno	vshepard@yahoo.com
univ.  nacional  del  comahue	ingeniería  mecánica	2020-12-04	travis	ward	male	23	8212	abramo	ocooper@hotmail.com
univ.  nacional  del  comahue	arquitectura	2020-12-04	stephen	harrington	male	31	6307	colonia  la  oracion	francesmiles@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  política	2020-12-04	olivia	melton	female	29	7160	la  union	twatkins@gmail.com
univ.  nacional  del  comahue	licenciatura  en  relaciones  del  trabajo	2020-12-04	gerald	west	male	33	6000	barrio  carosio	lopezdestiny@gmail.com
univ.  nacional  del  comahue	licenciatura  en  musicoterapia	2020-12-04	carol	white	female	25	3532	curandu	james89@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  biológicas	2020-12-04	steven	watts	male	33	9003	bahia  solano	ejenkins@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  kinesiología  y  fisiatría	2020-12-04	marissa	henderson	female	38	7260	barrio  villa  saladillo	gchambers@yahoo.com
univ.  nacional  del  comahue	actuario	2020-12-04	kathy	evans	female	39	5409	adan  quiroga	carriehernandez@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  biológicas	2020-12-04	danielle	herrera	female	33	2512	campo  charo	johnwebb@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  geológicas	2020-12-04	alice	moore	female	33	3177	altamirano  norte	eshields@hotmail.com
univ.  nacional  del  comahue	ingeniería  en  informática	2020-12-05	deborah	nguyen	female	23	4501	abra  del  trigo	qscott@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  y  tecnología  de  alimentos	2020-12-05	rebecca	orozco	female	17	1915	arbuco	zfreeman@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  psicología	2020-12-05	jonathan	ashley	male	19	4707	chañarcito	steven16@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-12-05	michael	hubbard	male	25	3133	arroyo  burgos	taylorsolomon@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  psicología	2020-12-05	cody	kramer	male	37	7601	barrio  batan	whitejeffery@gmail.com
univ.  nacional  del  comahue	licenciatura  en  terapia  ocupacional	2020-12-05	nathan	graham	male	29	1804	canning	collinscindy@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  geológicas	2020-12-05	holly	lewis	female	21	3188	colonia  falco	gordonjames@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  artes	2020-12-05	heather	mills	female	31	3351	azara	rchavez@yahoo.com
univ.  nacional  del  comahue	técnico  para  bioterios	2020-12-05	lori	cook	female	35	5722	acasape	popejason@yahoo.com
univ.  nacional  del  comahue	ingeniería  mecánica	2020-12-05	matthew	carter	male	35	6616	castilla	ooconnor@gmail.com
univ.  nacional  del  comahue	arquitectura	2020-12-05	christopher	harper	male	37	1871	dock  sud	aarnold@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  ambientales	2020-12-05	ryan	gonzalez	male	27	4166	balderrama	martinezmark@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  producción  de  bioimagenes	2020-12-05	april	velasquez	female	25	5276	baldes  de  pacheco	francissara@gmail.com
univ.  nacional  del  comahue	licenciatura  en  artes	2020-12-06	jason	barnett	male	33	9030	rio  mayo	robertgray@gmail.com
univ.  nacional  del  comahue	ciencias  veterinarias	2020-12-06	tammy	jimenez	female	39	1804	canning	harrischristina@hotmail.com
univ.  nacional  del  comahue	ciencias  veterinarias	2020-12-06	nicholas	morgan	male	23	2301	bella  italia	robertsummers@gmail.com
univ.  nacional  del  comahue	diseño  industrial	2020-12-06	steven	mccall	male	25	2848	berisso	vgarrett@yahoo.com
univ.  nacional  del  comahue	ciencias  veterinarias	2020-12-06	charles	schmidt	male	31	5401	barrio  el  tontal	susanhurley@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  y  tecnología  de  alimentos	2020-12-06	david	santana	male	37	6317	la  florencia	rebeccajohnson@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  geológicas	2020-12-06	jack	kennedy	male	19	3180	diego  lopez	alexandranolan@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  terapia  ocupacional	2020-12-06	courtney	cunningham	female	17	5461	aguada  de  la  peña	jacqueline49@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  de  la  computación	2020-12-06	brian	valencia	male	26	5707	aguaditas	collierbrian@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  planificación  y  diseño  del  paisaje	2020-12-06	john	williams	male	35	2324	colonia  tacurales	dawn87@gmail.com
univ.  nacional  del  comahue	contador  público	2020-12-06	walter	meyer	male	38	5633	ochenta  y  cuatro	jeremy45@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  antropológicas	2020-12-06	heidi	hernandez	female	31	7011	aneque  grande	kathleenbaker@hotmail.com
univ.  nacional  del  comahue	ciencias  veterinarias	2020-12-06	sergio	pearson	male	19	3197	abra  guazu	susan89@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  gestión  de  agroalimentos	2020-12-06	david	frank	male	33	4168	agua  blanca	anthony45@gmail.com
univ.  nacional  del  comahue	licenciatura  en  planificación  y  diseño  del  paisaje	2020-12-07	angela	willis	female	25	8512	igarzabal	mnewton@gmail.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-12-07	phillip	richardson	male	33	3216	arroyo  hondo	uholmes@gmail.com
univ.  nacional  del  comahue	licenciatura  en  producción  de  bioimagenes	2020-12-07	olivia	patterson	female	31	1885	guillermo  e  hudson	patricia85@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  geológicas	2020-12-07	nancy	wall	female	21	7113	la  lucila  del  mar	mcintoshlindsay@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  musicoterapia	2020-12-07	joann	gibson	female	33	1893	centro  agricola  el  pato	rebeccaallen@gmail.com
univ.  nacional  del  comahue	agronomía	2020-12-07	melissa	hogan	female	39	4601	corral  de  piedras	jesus78@gmail.com
univ.  nacional  del  comahue	licenciatura  en  planificación  y  diseño  del  paisaje	2020-12-07	suzanne	mcdaniel	female	33	9303	cañadon  del  toro	sarah44@yahoo.com
univ.  nacional  del  comahue	medicina	2020-12-07	michael	ramos	male	39	1865	el  pampero	eileen73@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  relaciones  del  trabajo	2020-12-07	renee	pena	female	39	5770	chacras  viejas	perryjames@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  musicoterapia	2020-12-08	charles	jones	male	22	5733	cramer	melissa41@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  psicología	2020-12-08	monica	wilson	female	19	5757	san  lorenzo	clifford69@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-12-08	angela	greer	female	33	7633	maori	edwinmarshall@gmail.com
univ.  nacional  del  comahue	farmacia	2020-12-08	nichole	lopez	female	39	7621	la  sara	kimberlylyons@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  psicología	2020-12-08	melinda	howard	female	39	5449	aguango	jessicabrooks@gmail.com
univ.  nacional  del  comahue	ingeniería  electrónica	2020-12-08	tiffany	kim	female	19	3474	chavarria	wrightkristopher@yahoo.com
univ.  nacional  del  comahue	ingeniería  en  informática	2020-12-09	jeremy	fernandez	male	32	3260	arroyo  molino	pattondebra@yahoo.com
univ.  nacional  del  comahue	actuario	2020-12-09	brandy	ruiz	female	17	5435	algarrobo  grande	andrewmcbride@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  de  la  educación	2020-12-09	patricia	lee	female	29	5587	barcala	nanderson@yahoo.com
univ.  nacional  del  comahue	medicina	2020-12-09	rebecca	sweeney	female	29	6433	arturo  vatteone	ehernandez@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-12-09	jane	smith	female	19	9203	aldea  escolar	arnoldzachary@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  producción  de  bioimagenes	2020-12-09	ronald	hicks	male	31	5460	agua  de  la  zorra	jerrymartin@yahoo.com
univ.  nacional  del  comahue	diseño  de  imagen  y  sonido	2020-12-09	joel	owen	male	27	6409	jose  maria  blanco	kevinsalas@yahoo.com
univ.  nacional  del  comahue	técnico  para  bioterios	2020-12-09	arthur	jenkins	male	29	4182	campo  la  flor  los  ralos	thompsonmark@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  de  la  educación	2020-12-09	tony	green	male	31	6601	altamira	baxterkristina@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  y  tecnología  de  alimentos	2020-12-10	brittany	stewart	female	29	9030	rio  mayo	hernandeznicole@yahoo.com
univ.  nacional  del  comahue	diseño  industrial	2020-12-10	colleen	martin	female	23	1770	aldo  bonzi	blakemaureen@yahoo.com
univ.  nacional  del  comahue	medicina	2020-12-10	joshua	bailey	male	19	7153	cangallo	davidjones@gmail.com
univ.  nacional  del  comahue	diseño  industrial	2020-12-10	matthew	allison	male	19	2252	colonia  campo  piaggio	owilliams@yahoo.com
univ.  nacional  del  comahue	ingeniería  mecánica	2020-12-10	melanie	williams	female	29	1885	guillermo  e  hudson	matthew37@gmail.com
univ.  nacional  del  comahue	agronomía	2020-12-10	kathryn	allen	female	27	2185	campo  crenna	eatonbrooke@hotmail.com
univ.  nacional  del  comahue	bioquímica	2020-12-10	scott	george	male	33	2843	general  galarza	brittany55@hotmail.com
univ.  nacional  del  comahue	ingeniería  mecánica	2020-12-10	kevin	molina	male	23	3470	arroyo  grande	rriggs@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  terapia  ocupacional	2020-12-10	martha	ferrell	female	37	3592	colonia  hardy	bbeasley@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  biológicas	2020-12-10	hannah	nichols	female	19	1987	alegre	qallen@yahoo.com
univ.  nacional  del  comahue	ciencias  veterinarias	2020-12-10	allison	smith	female	31	5615	25  de  mayo	robert42@gmail.com
univ.  nacional  del  comahue	farmacia	2020-12-10	joseph	watkins	male	21	4145	ingenio  la  providencia	nicolecalhoun@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  relaciones  del  trabajo	2020-12-11	richard	cooper	male	19	3700	barrio  gral  jose  de  san  martin	tking@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  ambientales	2020-12-11	donna	bishop	female	35	1636	la  lucila	david59@gmail.com
univ.  nacional  del  comahue	licenciatura  en  planificación  y  diseño  del  paisaje	2020-12-11	jade	armstrong	female	39	8370	caminera	qhenry@gmail.com
univ.  nacional  del  comahue	bioquímica	2020-12-11	ryan	conway	male	17	1980	barrio  la  dolly	ralvarez@gmail.com
univ.  nacional  del  comahue	licenciatura  en  musicoterapia	2020-12-11	cassandra	lee	female	21	2905	general  rojo	phillipscarl@yahoo.com
univ.  nacional  del  comahue	farmacia	2020-12-11	timothy	santiago	male	19	6472	francisco  madero	sara03@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  antropológicas	2020-12-11	morgan	dennis	female	31	2521	iturraspe	johnsonleah@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  musicoterapia	2020-12-11	jessica	salinas	female	35	5369	pagancillo	ijackson@gmail.com
univ.  nacional  del  comahue	técnico  para  bioterios	2020-12-11	rita	taylor	female	19	2843	general  galarza	karensmith@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  de  la  educación	2020-12-11	sarah	tran	female	33	8122	la  viticola	petermclaughlin@yahoo.com
univ.  nacional  del  comahue	medicina	2020-12-11	brett	mejia	male	23	8351	agrio  balsa	dcook@yahoo.com
univ.  nacional  del  comahue	técnico  para  bioterios	2020-12-12	justin	valenzuela	male	33	5427	apeadero  quiroga	kelsey42@gmail.com
univ.  nacional  del  comahue	farmacia	2020-12-12	craig	hawkins	male	31	5331	andalucia	klineandrew@yahoo.com
univ.  nacional  del  comahue	ingeniería  en  informática	2020-12-12	jeffrey	villanueva	male	21	8162	garcia  del  rio	james54@hotmail.com
univ.  nacional  del  comahue	diseño  de  imagen  y  sonido	2020-12-12	grant	jackson	male	31	2181	los  molinos	yjohnson@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  biológicas	2020-12-12	john	santos	male	37	1649	zona  delta  tigre	rwarren@hotmail.com
univ.  nacional  del  comahue	arquitectura	2020-12-12	michael	holmes	male	39	9053	aguada  grande	mshaw@hotmail.com
univ.  nacional  del  comahue	medicina	2020-12-12	alan	walter	male	27	3480	algarrobal	michael36@hotmail.com
univ.  nacional  del  comahue	bioquímica	2020-12-12	alexander	bautista	male	34	7600	barrio  emir  ramon  juarez	mcclaindanny@gmail.com
univ.  nacional  del  comahue	ingeniería  en  informática	2020-12-12	denise	harper	female	37	1871	dock  sud	ralph20@gmail.com
univ.  nacional  del  comahue	licenciatura  en  artes	2020-12-12	lawrence	cannon	male	39	3592	colonia  hardy	jessica37@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  geológicas	2020-12-12	mark	trevino	male	27	5329	amuschina	eheath@hotmail.com
univ.  nacional  del  comahue	técnico  para  bioterios	2020-12-12	maria	larson	female	30	8164	arquedas	catherine31@gmail.com
univ.  nacional  del  comahue	farmacia	2020-12-12	robert	myers	male	17	3449	boliche  lata	jarvisjames@gmail.com
univ.  nacional  del  comahue	técnico  para  bioterios	2020-12-12	nicole	garza	female	17	2729	carreras	lindapoole@gmail.com
univ.  nacional  del  comahue	licenciatura  en  artes	2020-12-12	leah	baker	female	37	2258	campo  quiñones	aprilparks@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  geológicas	2020-12-13	jillian	hill	female	39	9401	el  zurdo	douglasrice@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-12-13	timothy	henry	male	22	2154	capitan  bermudez	robertorobinson@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  planificación  y  diseño  del  paisaje	2020-12-13	michael	ford	male	23	8158	aparicio	nashjustin@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  de  la  computación	2020-12-13	john	mcbride	male	27	9030	rio  mayo	imedina@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  de  la  computación	2020-12-13	joshua	carr	male	39	3283	colonia  mabragaña	webbdean@hotmail.com
univ.  nacional  del  comahue	medicina	2020-12-13	jordan	gomez	male	31	1897	manuel  b  gonnet	david93@yahoo.com
univ.  nacional  del  comahue	contador  público	2020-12-13	michael	moore	male	37	1713	barrio  parque  leloir	tforbes@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  de  la  computación	2020-12-13	kevin	rodriguez	male	21	1865	el  pampero	melissadelgado@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  antropológicas	2020-12-13	william	bell	male	25	2109	acebal	erin70@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  biológicas	2020-12-13	courtney	anderson	female	29	1615	grand  bourg	dudleymichael@hotmail.com
univ.  nacional  del  comahue	bioquímica	2020-12-13	carol	hudson	female	20	7241	la  porteña	faguilar@hotmail.com
univ.  nacional  del  comahue	técnico  para  bioterios	2020-12-13	denise	kennedy	female	35	6632	benitez	ebishop@yahoo.com
